"","Seed","Cost","Gamma","Acc","Sen","Spe","MCC","F1","AUC"
"1",4201,1,0.03125,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"2",4303,16,0.00390625,0.868131868131868,0.892307692307692,0.807692307692308,0.685160159703149,0.90625,0.85
"3",4321,8,0.00390625,0.868131868131868,0.892307692307692,0.807692307692308,0.685160159703149,0.90625,0.85
"4",123,1,0.0625,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"5",1234,1,0.03125,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"6",131,1,0.0625,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"7",689,1,0.03125,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"8",320,1,0.03125,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"9",987,8,0.00390625,0.868131868131868,0.892307692307692,0.807692307692308,0.685160159703149,0.90625,0.85
"10",150,2,0.03125,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"11",489,0.25,0.0625,0.868131868131868,0.938461538461538,0.692307692307692,0.665545829862154,0.91044776119403,0.815384615384615
"12",143,1,0.03125,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"13",323,0.5,0.0625,0.846153846153846,0.876923076923077,0.769230769230769,0.632455532033676,0.890625,0.823076923076923
"14",550,2,0.015625,0.868131868131868,0.892307692307692,0.807692307692308,0.685160159703149,0.90625,0.85
"15",740,2,0.03125,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"16",430,16,0.00390625,0.868131868131868,0.892307692307692,0.807692307692308,0.685160159703149,0.90625,0.85
"17",303,1,0.0625,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"18",456,2,0.03125,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"19",970,4,0.03125,0.846153846153846,0.846153846153846,0.846153846153846,0.65500032345703,0.887096774193548,0.846153846153846
"20",880,2,0.015625,0.868131868131868,0.892307692307692,0.807692307692308,0.685160159703149,0.90625,0.85
