"","Seed","Cost","Gamma","Acc","Sen","Spe","MCC","F1","AUC"
"1",1234,8,0.00390625,0.89010989010989,0.923076923076923,0.807692307692308,0.730769230769231,0.923076923076923,0.865384615384615
"2",131,64,0.00390625,0.868131868131868,0.892307692307692,0.807692307692308,0.685160159703149,0.90625,0.85
"3",124,0.5,0.015625,0.879120879120879,0.907692307692308,0.807692307692308,0.70747497011084,0.914728682170543,0.857692307692308
"4",689,64,0.00390625,0.868131868131868,0.892307692307692,0.807692307692308,0.685160159703149,0.90625,0.85
"5",320,4,0.03125,0.879120879120879,0.892307692307692,0.846153846153846,0.715939607572292,0.913385826771654,0.869230769230769
"6",420,64,0.00390625,0.868131868131868,0.892307692307692,0.807692307692308,0.685160159703149,0.90625,0.85
"7",987,1,0.00390625,0.857142857142857,0.923076923076923,0.692307692307692,0.639693021007201,0.902255639097744,0.807692307692308
"8",150,16,0.00390625,0.868131868131868,0.892307692307692,0.807692307692308,0.685160159703149,0.90625,0.85
"9",489,64,0.00390625,0.868131868131868,0.892307692307692,0.807692307692308,0.685160159703149,0.90625,0.85
"10",143,2,0.00390625,0.879120879120879,0.907692307692308,0.807692307692308,0.70747497011084,0.914728682170543,0.857692307692308
"11",323,2,0.0625,0.879120879120879,0.892307692307692,0.846153846153846,0.715939607572292,0.913385826771654,0.869230769230769
"12",550,16,0.015625,0.868131868131868,0.892307692307692,0.807692307692308,0.685160159703149,0.90625,0.85
"13",740,16,0.0078125,0.868131868131868,0.892307692307692,0.807692307692308,0.685160159703149,0.90625,0.85
"14",430,32,0.00390625,0.879120879120879,0.907692307692308,0.807692307692308,0.70747497011084,0.914728682170543,0.857692307692308
"15",303,32,0.00390625,0.879120879120879,0.907692307692308,0.807692307692308,0.70747497011084,0.914728682170543,0.857692307692308
"16",264,8,0.015625,0.868131868131868,0.892307692307692,0.807692307692308,0.685160159703149,0.90625,0.85
"17",456,32,0.00390625,0.879120879120879,0.907692307692308,0.807692307692308,0.70747497011084,0.914728682170543,0.857692307692308
"18",970,8,0.015625,0.868131868131868,0.892307692307692,0.807692307692308,0.685160159703149,0.90625,0.85
"19",950,64,0.00390625,0.868131868131868,0.892307692307692,0.807692307692308,0.685160159703149,0.90625,0.85
"20",880,16,0.0078125,0.868131868131868,0.892307692307692,0.807692307692308,0.685160159703149,0.90625,0.85
