"","Cp","MaxDepth","MinSplit","Acc","Sen","Spe","MCC","F1","AUC"
"50",0,2,18,0.846153846153846,0.907692307692308,0.692307692307692,0.615108290429599,0.893939393939394,0.8
"51",0,2,19,0.846153846153846,0.907692307692308,0.692307692307692,0.615108290429599,0.893939393939394,0.8
"52",0,2,20,0.846153846153846,0.907692307692308,0.692307692307692,0.615108290429599,0.893939393939394,0.8
"53",0,2,21,0.846153846153846,0.907692307692308,0.692307692307692,0.615108290429599,0.893939393939394,0.8
"54",0,2,22,0.846153846153846,0.907692307692308,0.692307692307692,0.615108290429599,0.893939393939394,0.8
"55",0,2,23,0.846153846153846,0.907692307692308,0.692307692307692,0.615108290429599,0.893939393939394,0.8
"56",0,2,24,0.846153846153846,0.907692307692308,0.692307692307692,0.615108290429599,0.893939393939394,0.8
"57",0,2,25,0.846153846153846,0.907692307692308,0.692307692307692,0.615108290429599,0.893939393939394,0.8
"58",0,2,26,0.846153846153846,0.907692307692308,0.692307692307692,0.615108290429599,0.893939393939394,0.8
"59",0,2,27,0.846153846153846,0.907692307692308,0.692307692307692,0.615108290429599,0.893939393939394,0.8
"60",0,2,28,0.846153846153846,0.907692307692308,0.692307692307692,0.615108290429599,0.893939393939394,0.8
"61",0,2,29,0.846153846153846,0.907692307692308,0.692307692307692,0.615108290429599,0.893939393939394,0.8
"62",0,2,30,0.846153846153846,0.907692307692308,0.692307692307692,0.615108290429599,0.893939393939394,0.8
"63",0,2,31,0.846153846153846,0.907692307692308,0.692307692307692,0.615108290429599,0.893939393939394,0.8
"64",0,2,32,0.846153846153846,0.907692307692308,0.692307692307692,0.615108290429599,0.893939393939394,0.8
"65",0,3,1,0.868131868131868,0.876923076923077,0.846153846153846,0.694867994697298,0.904761904761905,0.861538461538462
"66",0,3,2,0.868131868131868,0.876923076923077,0.846153846153846,0.694867994697298,0.904761904761905,0.861538461538462
"67",0,3,3,0.868131868131868,0.876923076923077,0.846153846153846,0.694867994697298,0.904761904761905,0.861538461538462
"68",0,3,4,0.868131868131868,0.876923076923077,0.846153846153846,0.694867994697298,0.904761904761905,0.861538461538462
"69",0,3,5,0.824175824175824,0.830769230769231,0.807692307692308,0.604055853854816,0.870967741935484,0.819230769230769
"70",0,3,6,0.824175824175824,0.830769230769231,0.807692307692308,0.604055853854816,0.870967741935484,0.819230769230769
"71",0,3,7,0.824175824175824,0.830769230769231,0.807692307692308,0.604055853854816,0.870967741935484,0.819230769230769
"72",0,3,8,0.824175824175824,0.830769230769231,0.807692307692308,0.604055853854816,0.870967741935484,0.819230769230769
"73",0,3,9,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"74",0,3,10,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"75",0,3,11,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"76",0,3,12,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"77",0,3,13,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"78",0,3,14,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"79",0,3,15,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"80",0,3,16,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"81",0,3,17,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"82",0,3,18,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"83",0,3,19,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"84",0,3,20,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"85",0,3,21,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"86",0,3,22,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"87",0,3,23,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"88",0,3,24,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"89",0,3,25,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"90",0,3,26,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"91",0,3,27,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"92",0,3,28,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"93",0,3,29,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"94",0,3,30,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"95",0,3,31,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"96",0,3,32,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"97",0,4,1,0.791208791208791,0.861538461538462,0.615384615384615,0.482669345380144,0.854961832061069,0.738461538461539
"98",0,4,2,0.791208791208791,0.861538461538462,0.615384615384615,0.482669345380144,0.854961832061069,0.738461538461539
"99",0,4,3,0.791208791208791,0.861538461538462,0.615384615384615,0.482669345380144,0.854961832061069,0.738461538461539
"100",0,4,4,0.791208791208791,0.861538461538462,0.615384615384615,0.482669345380144,0.854961832061069,0.738461538461539
"101",0,4,5,0.78021978021978,0.846153846153846,0.615384615384615,0.461538461538462,0.846153846153846,0.730769230769231
"102",0,4,6,0.78021978021978,0.846153846153846,0.615384615384615,0.461538461538462,0.846153846153846,0.730769230769231
"103",0,4,7,0.78021978021978,0.846153846153846,0.615384615384615,0.461538461538462,0.846153846153846,0.730769230769231
"104",0,4,8,0.78021978021978,0.846153846153846,0.615384615384615,0.461538461538462,0.846153846153846,0.730769230769231
"105",0,4,9,0.813186813186813,0.892307692307692,0.615384615384615,0.527746742330941,0.87218045112782,0.753846153846154
"106",0,4,10,0.813186813186813,0.892307692307692,0.615384615384615,0.527746742330941,0.87218045112782,0.753846153846154
"107",0,4,11,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"108",0,4,12,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"109",0,4,13,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"110",0,4,14,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"111",0,4,15,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"112",0,4,16,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"113",0,4,17,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"114",0,4,18,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"115",0,4,19,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"116",0,4,20,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"117",0,4,21,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"118",0,4,22,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"119",0,4,23,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"120",0,4,24,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"121",0,4,25,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"122",0,4,26,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"123",0,4,27,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"124",0,4,28,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"125",0,4,29,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"126",0,4,30,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"127",0,4,31,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"128",0,4,32,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"129",0,5,1,0.78021978021978,0.830769230769231,0.653846153846154,0.474341649025257,0.84375,0.742307692307692
"130",0,5,2,0.78021978021978,0.830769230769231,0.653846153846154,0.474341649025257,0.84375,0.742307692307692
"131",0,5,3,0.78021978021978,0.830769230769231,0.653846153846154,0.474341649025257,0.84375,0.742307692307692
"132",0,5,4,0.791208791208791,0.830769230769231,0.692307692307692,0.50712388869704,0.850393700787402,0.761538461538461
"133",0,5,5,0.802197802197802,0.861538461538462,0.653846153846154,0.515384615384615,0.861538461538462,0.757692307692308
"134",0,5,6,0.802197802197802,0.861538461538462,0.653846153846154,0.515384615384615,0.861538461538462,0.757692307692308
"135",0,5,7,0.802197802197802,0.861538461538462,0.653846153846154,0.515384615384615,0.861538461538462,0.757692307692308
"136",0,5,8,0.791208791208791,0.846153846153846,0.653846153846154,0.494471753303275,0.852713178294574,0.75
"137",0,5,9,0.824175824175824,0.892307692307692,0.653846153846154,0.559906264365404,0.878787878787879,0.773076923076923
"138",0,5,10,0.791208791208791,0.892307692307692,0.538461538461538,0.461880215351701,0.859259259259259,0.715384615384615
"139",0,5,11,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"140",0,5,12,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"141",0,5,13,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"142",0,5,14,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"143",0,5,15,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"144",0,5,16,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"145",0,5,17,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"146",0,5,18,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"147",0,5,19,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"148",0,5,20,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"149",0,5,21,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"150",0,5,22,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"151",0,5,23,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"152",0,5,24,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"153",0,5,25,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"154",0,5,26,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"155",0,5,27,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"156",0,5,28,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"157",0,5,29,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"158",0,5,30,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"159",0,5,31,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"160",0,5,32,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"161",0,6,1,0.835164835164835,0.846153846153846,0.807692307692308,0.623250238840751,0.88,0.826923076923077
"162",0,6,2,0.835164835164835,0.846153846153846,0.807692307692308,0.623250238840751,0.88,0.826923076923077
"163",0,6,3,0.835164835164835,0.846153846153846,0.807692307692308,0.623250238840751,0.88,0.826923076923077
"164",0,6,4,0.824175824175824,0.846153846153846,0.769230769230769,0.591377016763658,0.873015873015873,0.807692307692308
"165",0,6,5,0.813186813186813,0.846153846153846,0.730769230769231,0.559327818415853,0.866141732283465,0.788461538461538
"166",0,6,6,0.813186813186813,0.846153846153846,0.730769230769231,0.559327818415853,0.866141732283465,0.788461538461538
"167",0,6,7,0.813186813186813,0.846153846153846,0.730769230769231,0.559327818415853,0.866141732283465,0.788461538461538
"168",0,6,8,0.791208791208791,0.846153846153846,0.653846153846154,0.494471753303275,0.852713178294574,0.75
"169",0,6,9,0.824175824175824,0.892307692307692,0.653846153846154,0.559906264365404,0.878787878787879,0.773076923076923
"170",0,6,10,0.791208791208791,0.892307692307692,0.538461538461538,0.461880215351701,0.859259259259259,0.715384615384615
"171",0,6,11,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"172",0,6,12,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"173",0,6,13,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"174",0,6,14,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"175",0,6,15,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"176",0,6,16,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"177",0,6,17,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"178",0,6,18,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"179",0,6,19,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"180",0,6,20,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"181",0,6,21,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"182",0,6,22,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"183",0,6,23,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"184",0,6,24,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"185",0,6,25,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"186",0,6,26,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"187",0,6,27,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"188",0,6,28,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"189",0,6,29,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"190",0,6,30,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"191",0,6,31,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"192",0,6,32,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"193",0,7,1,0.846153846153846,0.861538461538462,0.807692307692308,0.643122505730478,0.888888888888889,0.834615384615385
"194",0,7,2,0.846153846153846,0.861538461538462,0.807692307692308,0.643122505730478,0.888888888888889,0.834615384615385
"195",0,7,3,0.835164835164835,0.846153846153846,0.807692307692308,0.623250238840751,0.88,0.826923076923077
"196",0,7,4,0.824175824175824,0.846153846153846,0.769230769230769,0.591377016763658,0.873015873015873,0.807692307692308
"197",0,7,5,0.813186813186813,0.846153846153846,0.730769230769231,0.559327818415853,0.866141732283465,0.788461538461538
"198",0,7,6,0.813186813186813,0.846153846153846,0.730769230769231,0.559327818415853,0.866141732283465,0.788461538461538
"199",0,7,7,0.813186813186813,0.846153846153846,0.730769230769231,0.559327818415853,0.866141732283465,0.788461538461538
"200",0,7,8,0.791208791208791,0.846153846153846,0.653846153846154,0.494471753303275,0.852713178294574,0.75
"201",0,7,9,0.824175824175824,0.892307692307692,0.653846153846154,0.559906264365404,0.878787878787879,0.773076923076923
"202",0,7,10,0.791208791208791,0.892307692307692,0.538461538461538,0.461880215351701,0.859259259259259,0.715384615384615
"203",0,7,11,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"204",0,7,12,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"205",0,7,13,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"206",0,7,14,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"207",0,7,15,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"208",0,7,16,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"209",0,7,17,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"210",0,7,18,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"211",0,7,19,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"212",0,7,20,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"213",0,7,21,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"214",0,7,22,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"215",0,7,23,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"216",0,7,24,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"217",0,7,25,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"218",0,7,26,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"219",0,7,27,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"220",0,7,28,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"221",0,7,29,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"222",0,7,30,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"223",0,7,31,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"224",0,7,32,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"225",0,8,1,0.846153846153846,0.861538461538462,0.807692307692308,0.643122505730478,0.888888888888889,0.834615384615385
"226",0,8,2,0.846153846153846,0.861538461538462,0.807692307692308,0.643122505730478,0.888888888888889,0.834615384615385
"227",0,8,3,0.835164835164835,0.846153846153846,0.807692307692308,0.623250238840751,0.88,0.826923076923077
"228",0,8,4,0.824175824175824,0.846153846153846,0.769230769230769,0.591377016763658,0.873015873015873,0.807692307692308
"229",0,8,5,0.813186813186813,0.846153846153846,0.730769230769231,0.559327818415853,0.866141732283465,0.788461538461538
"230",0,8,6,0.813186813186813,0.846153846153846,0.730769230769231,0.559327818415853,0.866141732283465,0.788461538461538
"231",0,8,7,0.813186813186813,0.846153846153846,0.730769230769231,0.559327818415853,0.866141732283465,0.788461538461538
"232",0,8,8,0.791208791208791,0.846153846153846,0.653846153846154,0.494471753303275,0.852713178294574,0.75
"233",0,8,9,0.824175824175824,0.892307692307692,0.653846153846154,0.559906264365404,0.878787878787879,0.773076923076923
"234",0,8,10,0.791208791208791,0.892307692307692,0.538461538461538,0.461880215351701,0.859259259259259,0.715384615384615
"235",0,8,11,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"236",0,8,12,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"237",0,8,13,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"238",0,8,14,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"239",0,8,15,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"240",0,8,16,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"241",0,8,17,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"242",0,8,18,0.802197802197802,0.892307692307692,0.576923076923077,0.495101166116969,0.865671641791045,0.734615384615385
"243",0,8,19,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"244",0,8,20,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"245",0,8,21,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
"246",0,8,22,0.857142857142857,0.876923076923077,0.807692307692308,0.663735677853479,0.897637795275591,0.842307692307692
